event_id,event_name,event_type,event_url,locale,start_date,start_time,timezone,status,venue_id,venue_name,venue_city,venue_state,venue_country,venue_address,venue_postal_code,venue_latitude,venue_longitude,segment_name,genre_name,sub_genre_name,attraction_id,attraction_name,min_price,max_price,currency
LvZ18_wRLZDIhp8Zv2ttN,Frosty's A Christmas Bar Houston,event,https://www.universe.com/events/frostys-a-christmas-bar-houston-tickets-PJNZ9F?ref=ticketmaster,en-us,2024-12-02,17:30:00,America/Chicago,onsale,KovZ917AYFh,Frosty's Chrismas Bar - Houston,Houston,Texas,United States Of America,2106 Dallas St Suite 100,77003,29.74940600,-95.35655900,Miscellaneous,Holiday,Holiday,K8vZ917qjb7,Frosty's Christmas Bar - Houston,,,USD
LvZ18_wVjKl_FZOZvQQGH,Santa's Secret Tree house 🎅🏻 | Ages : 21+,event,https://www.universe.com/events/santas-secret-tree-house-ages-21-tickets-3HV2Q6?ref=ticketmaster,en-us,2024-12-02,17:30:00,America/Chicago,onsale,KovZ917AYFP,Tree House Chicago,Chicago,Illinois,United States Of America,149 W Kinzie St,60654,41.88888700,-87.63307600,Miscellaneous,Holiday,Holiday,K8vZ917qqHV,Santa's Secret Treehouse,,,USD
LvZ18_wfbeOpw5ZZveSmC,Frosty's A Christmas Bar Chicago,event,https://www.universe.com/events/frostys-a-christmas-bar-chicago-tickets-QDF1SZ?ref=ticketmaster,en-us,2024-12-02,17:30:00,America/Chicago,onsale,KovZ917Axjz,Frosty's Christmas Bar,Chicago,Illinois,United States Of America,809 W Evergreen Ave,60642,41.90779500,-87.67389800,Miscellaneous,Holiday,Holiday,K8vZ917hXTV,Frosty's Christmas Bar - Chicago,,,USD
Za5ju3rKuqZBq-5G3R14vLhKaumtXxgbT,Hoyas Men's Basketball v. UMBC,event,,en-us,2024-12-02,18:30:00,America/New_York,offsale,Za5ju3rKuqZDehyxpa4FgePh7YC2Jvndth,Capital One Arena Suites,Washington,District of Columbia,United States Of America,601 F Street NW,20004,38.897564,-77.0210579999999881,,,,,,,,
Za5ju3rKuqZDeHZy2bmlo7uDw_vyMK-5OL,Men's Basketball v. UMBC - Student,event,,en-us,2024-12-02,18:30:00,America/New_York,offsale,Za5ju3rKuqZDdJGpj4U6PkHQjLoAU7QInq,Capital One Arena,Washington,District of Columbia,United States Of America,601 F Street NW,20004,38.897564,77.0210579999999881,,,,,,,,
vvG1OZb2DOeAKL,Daughtry,event,https://concerts.livenation.com/daughtry-grand-rapids-michigan-12-02-2024/event/080060FEE00854DF,en-us,2024-12-02,18:30:00,America/New_York,onsale,KovZ917AGpf,GLC Live at 20 Monroe,Grand Rapids,Michigan,United States Of America,11 Ottawa Avenue Northwest,49503,42.96340100,-85.67206900,Music,Rock,Pop,K8vZ917GZFf,Daughtry,49.99,99.99,USD
LvZ18_YOzHOY6rOZvcjb2,Light Of Christmas Drive Thru,event,https://www.universe.com/events/light-of-christmas-drive-thru-tickets-5BGL13?ref=ticketmaster,en-us,2024-12-02,17:40:00,America/Chicago,onsale,KovZpaFPJe,Rate Field,Chicago,Illinois,United States Of America,333 W 35th St,60616,41.83087610,-87.63519500,Miscellaneous,Holiday,Holiday,K8vZ917q2sf,Light of Christmas Drive Thru,,,USD
LvZ18_wAGEk-46ZZvUv17,Frosty's Christmas Bar | NYC Times Square 🗽🎄,event,https://www.universe.com/events/frostys-christmas-bar-nyc-times-square-tickets-7NSXHD?ref=ticketmaster,en-us,2024-12-02,18:45:00,America/New_York,onsale,KovZ917AYFO,Bacall's,New York,New York,United States Of America,220 W 44th St,10036,40.75791237,-73.98704654,Miscellaneous,Holiday,Holiday,K8vZ917hXMV,Frosty's Christmas Bar - New York,,,USD
LvZ18_wVjKl_FZOZvQQGW,Santa's Secret Tree house 🎅🏻 | Ages : 21+,event,https://www.universe.com/events/santas-secret-tree-house-ages-21-tickets-3HV2Q6?ref=ticketmaster,en-us,2024-12-02,17:45:00,America/Chicago,onsale,KovZ917AYFP,Tree House Chicago,Chicago,Illinois,United States Of America,149 W Kinzie St,60654,41.88888700,-87.63307600,Miscellaneous,Holiday,Holiday,K8vZ917qqHV,Santa's Secret Treehouse,,,USD
15e0Zb4k9rvvN,All Star Stand Up Comedy,event,https://www.ticketweb.com/event/all-star-stand-up-comedy-broadway-comedy-club-tickets/13910083?REFERRAL_ID=tmfeed,en-us,2024-12-02,19:00:00,America/New_York,onsale,KovZpZAFntEA,Broadway Comedy Club,New York City,New York,United States Of America,318 W. 53rd St,10009,40.76453810,-73.98565590,Arts & Theatre,Comedy,Comedy,K8vZ9175W_0,Stand Up Comedy,,,
17A8vOG6CxfrdPf,Wyatt Flores,event,https://www.ticketmaster.com/wyatt-flores-washington-district-of-columbia-12-02-2024/event/150060E894783954,en-us,2024-12-02,19:00:00,America/New_York,onsale,KovZpZA7knFA,9:30 CLUB,Washington,District of Columbia,United States Of America,815 V Street N.W. ,20001,38.91795000,-77.02373000,Music,Country,Country,K8vZ917hfUV,Wyatt Flores,36.0,36.0,USD
17FOvOG6GD9Ze4W,The Front Bottoms,event,https://concerts.livenation.com/the-front-bottoms-orlando-florida-12-02-2024/event/220060CED700257D,en-us,2024-12-02,19:00:00,America/New_York,onsale,KovZpaFIme,House of Blues Orlando,Orlando,Florida,United States Of America,1490 East Lake Buena Vista Dr,32830,28.37039300,-81.50461600,Music,Rock,Alternative Rock,K8vZ917CdXf,The Front Bottoms,37.0,95.0,USD
17GZvOG6uNPhxTA,Creed - Are You Ready Tour,event,https://www.ticketmaster.com/creed-are-you-ready-tour-allentown-pennsylvania-12-02-2024/event/300060D8E56E2FC5,en-us,2024-12-02,19:00:00,America/New_York,onsale,KovZ917ARFJ,PPL Center,Allentown,Pennsylvania,United States Of America,7th and Hamilton Street,18101,40.60220987,-75.47167003,Music,Rock,Alternative Rock,K8vZ9171buf,Creed,79.5,149.5,USD
1A4ZkA0GkegxvsE,Angela Merkel in Conversation with Barack Obama,event,https://www.ticketmaster.com/angela-merkel-in-conversation-with-barack-washington-district-of-columbia-12-02-2024/event/15006164B5881C67,en-us,2024-12-02,19:00:00,America/New_York,onsale,KovZ917A3Y7,The Anthem,Washington,District of Columbia,United States Of America,901 Wharf St SW,20024,38.88009900,-77.02616500,Miscellaneous,Lecture/Seminar,Lecture/Seminar,K8vZ917q8Uf,Angela Merkel,75.0,125.0,USD
1Ad0ZbaGkBtKDuM,Farrell Dillon at Jimmy Kimmel's Comedy Club,event,https://www.ticketmaster.com/farrell-dillon-at-jimmy-kimmels-comedy-las-vegas-nevada-12-02-2024/event/3900609EA94FB377,en-us,2024-12-02,16:00:00,America/Los_Angeles,onsale,KovZ917AOfZ,Jimmy Kimmel's Comedy Club,Las Vegas,Nevada,United States Of America,3545 S Las Vegas Blvd,89109,36.11793,-115.171531,Arts & Theatre,Magic & Illusion,Magic,K8vZ917bIq7,Farrell Dillon Comedy Magician,27.99,62.99,USD
1AvfZb9Gklw30AQ,Live from the Anthem - Angela Merkel & Barack Obama,event,https://www.ticketmaster.com/live-from-the-anthem-angela-merkel-washington-district-of-columbia-12-02-2024/event/1500617AF24A415A,en-us,2024-12-02,19:00:00,America/New_York,onsale,KovZ917A3Y7,The Anthem,Washington,District of Columbia,United States Of America,901 Wharf St SW,20024,38.88009900,-77.02616500,Miscellaneous,Lecture/Seminar,Lecture/Seminar,K8vZ917q8Uf,Angela Merkel,20.0,20.0,USD
1AxZk7yGkd3FwsX,Florida Gators Women's Basketball vs. Hofstra Womens Basketball,event,https://www.ticketmaster.com/florida-gators-womens-basketball-vs-hofstra-gainesville-florida-12-02-2024/event/22006139D2232C7E,en-us,2024-12-02,19:00:00,America/New_York,onsale,KovZpZAE67kA,Exactech Arena at the Stephen C. O'Connell Center,Gainesville,Florida,United States Of America,Gale Lemerand Dr. and University Ave,32611,29.65211980,-82.34974900,Sports,Basketball,College,K8vZ9175LQ7,Florida Gators Women's Basketball,8.0,25.0,USD
G5diZbCCBrokH,New York Rangers vs. New Jersey Devils,event,https://www.ticketmaster.com/new-york-rangers-vs-new-jersey-new-york-new-york-12-02-2024/event/3B0060E3BA7911BC,en-us,2024-12-02,19:00:00,America/New_York,onsale,KovZpZA7AAEA,Madison Square Garden,New York,New York,United States Of America,7th Ave & 32nd Street,10001,40.74970620,-73.99160060,Sports,Hockey,NHL,K8vZ9171o87,New York Rangers,7.0,1837.5,USD
G5eVZbf3RmPSV,The Nutcracker presented by The South Carolina Ballet,event,https://www.ticketmaster.com/the-nutcracker-presented-by-the-south-charleston-south-carolina-12-02-2024/event/2D006144AFBA5CF4,en-us,2024-12-02,19:00:00,America/New_York,onsale,KovZpZA1vt6A,The Charleston Music Hall,Charleston,South Carolina,United States Of America,37 John St.,29403,32.78831100,-79.93680300,Arts & Theatre,Dance,Dance,,,35.0,55.0,USD
LvZ18_YOzHOY6rOZvcjb8,Light Of Christmas Drive Thru,event,https://www.universe.com/events/light-of-christmas-drive-thru-tickets-5BGL13?ref=ticketmaster,en-us,2024-12-02,18:00:00,America/Chicago,onsale,KovZpaFPJe,Rate Field,Chicago,Illinois,United States Of America,333 W 35th St,60616,41.83087610,-87.63519500,Miscellaneous,Holiday,Holiday,K8vZ917q2sf,Light of Christmas Drive Thru,,,USD
LvZ18_lV5zMqLd8ZvkTht,Tianyu Lights Festival NYC,event,https://www.universe.com/events/tianyu-lights-festival-nyc-tickets-KC65Z9?ref=ticketmaster,en-us,2024-12-02,19:00:00,America/New_York,onsale,KovZpZAalvtA,Citi Field,Queens,New York,United States Of America,41 Seaver Way,11368,40.75800500,-73.84459900,Arts & Theatre,Cultural,Cultural,K8vZ917q7P7,Tianyu Lights Festival,,,USD
LvZ18_wAGEk-46ZZvUv1A,Frosty's Christmas Bar | NYC Times Square 🗽🎄,event,https://www.universe.com/events/frostys-christmas-bar-nyc-times-square-tickets-7NSXHD?ref=ticketmaster,en-us,2024-12-02,19:00:00,America/New_York,onsale,KovZ917AYFO,Bacall's,New York,New York,United States Of America,220 W 44th St,10036,40.75791237,-73.98704654,Miscellaneous,Holiday,Holiday,K8vZ917hXMV,Frosty's Christmas Bar - New York,,,USD
LvZ18_wRLZDIhp8Zv2tt0,Frosty's A Christmas Bar Houston,event,https://www.universe.com/events/frostys-a-christmas-bar-houston-tickets-PJNZ9F?ref=ticketmaster,en-us,2024-12-02,18:00:00,America/Chicago,onsale,KovZ917AYFh,Frosty's Chrismas Bar - Houston,Houston,Texas,United States Of America,2106 Dallas St Suite 100,77003,29.74940600,-95.35655900,Miscellaneous,Holiday,Holiday,K8vZ917qjb7,Frosty's Christmas Bar - Houston,,,USD
LvZ18_wVjKl_FZOZvQQGX,Santa's Secret Tree house 🎅🏻 | Ages : 21+,event,https://www.universe.com/events/santas-secret-tree-house-ages-21-tickets-3HV2Q6?ref=ticketmaster,en-us,2024-12-02,18:00:00,America/Chicago,onsale,KovZ917AYFP,Tree House Chicago,Chicago,Illinois,United States Of America,149 W Kinzie St,60654,41.88888700,-87.63307600,Miscellaneous,Holiday,Holiday,K8vZ917qqHV,Santa's Secret Treehouse,,,USD
LvZ18_wfbeOpw5ZZveSm2,Frosty's A Christmas Bar Chicago,event,https://www.universe.com/events/frostys-a-christmas-bar-chicago-tickets-QDF1SZ?ref=ticketmaster,en-us,2024-12-02,18:00:00,America/Chicago,onsale,KovZ917Axjz,Frosty's Christmas Bar,Chicago,Illinois,United States Of America,809 W Evergreen Ave,60642,41.90779500,-87.67389800,Miscellaneous,Holiday,Holiday,K8vZ917hXTV,Frosty's Christmas Bar - Chicago,,,USD
Z1r9uZrrZbpZ17OY3e,"Six (New York, NY)",event,https://www.ticketmaster.com/six-new-york-ny-new-york-new-york-12-02-2024/event/Z1r9uZrrZbpZ17OY3e,en-us,2024-12-02,19:00:00,America/New_York,onsale,KovZpZA6AanA,Lena Horne Theatre,New York,New York,United States Of America,256 West 47th Street,10036,40.76005630,-73.98681610,Arts & Theatre,Theatre,Musical,K8vZ917b_lf,"SIX (New York, NY)",,,
Z1r9uZruZqGZ170tua,Chicago,event,https://www.ticketmaster.com/chicago-new-york-new-york-12-02-2024/event/Z1r9uZruZqGZ170tua,en-us,2024-12-02,19:00:00,America/New_York,onsale,KovZ917Amte,Ambassador Theatre,New York,New York,United States Of America,219 West 49th Street,10019,40.76136801,-73.98502357,Arts & Theatre,Theatre,Musical,K8vZ9179Ip7,Chicago The Musical (NY),,,
Z1r9uZruZqGZ17P7Fb,Dungeons & Dragons: The Twenty-Sided Tavern,event,https://www.ticketmaster.com/dungeons-dragons-the-twentysided-tavern-new-york-new-york-12-02-2024/event/Z1r9uZruZqGZ17P7Fb,en-us,2024-12-02,19:00:00,America/New_York,onsale,KovZ917AY6b,Stage 42,New York,New York,United States Of America,422 W 42nd St,10036,40.75880568,-73.99388613,Arts & Theatre,Theatre,Mystery,K8vZ917qo77,Dungeons and Dragons: The Twenty Sided Tavern (NY),,,
Z1r9uZruZqGZ17P9e_,Mama I'm a Big Girl Now,event,https://www.ticketmaster.com/mama-im-a-big-girl-now-new-york-new-york-12-02-2024/event/Z1r9uZruZqGZ17P9e_,en-us,2024-12-02,19:00:00,America/New_York,onsale,KovZ917AY6L,New World Stages - Stage 5,New York,New York,United States Of America,340 W 50th St,10019,40.76301415,-73.98762730,Arts & Theatre,Theatre,Musical,K8vZ917qo0V,Mama I'm a Big Girl Now (NY),,,
Z1r9uZruZqGZ17Pdjt,DRAG: The Musical,event,https://www.ticketmaster.com/drag-the-musical-new-york-new-york-12-02-2024/event/Z1r9uZruZqGZ17Pdjt,en-us,2024-12-02,19:00:00,America/New_York,onsale,KovZ917AY6C,New World Stages - Stage 3,New York,New York,United States Of America,340 W 50th St,10019,40.76301415,-73.98762730,Arts & Theatre,Theatre,Comedy,K8vZ917qodV,Drag:  The Musical (NY),,,
Z1r9uZruZqGZ17Pdoe,The Play That Goes Wrong,event,https://www.ticketmaster.com/the-play-that-goes-wrong-new-york-new-york-12-02-2024/event/Z1r9uZruZqGZ17Pdoe,en-us,2024-12-02,19:00:00,America/New_York,onsale,KovZ917AY6K,New World Stages - Stage 4,New York,New York,United States Of America,340 W 50th St,10019,40.76301415,-73.98762730,Arts & Theatre,Theatre,Comedy,K8vZ917qo07,The Play That Goes Wrong (NY),,,
Z1r9uZruZqGZ17Pe8J,The Great Gatsby,event,https://www.ticketmaster.com/the-great-gatsby-new-york-new-york-12-02-2024/event/Z1r9uZruZqGZ17Pe8J,en-us,2024-12-02,19:00:00,America/New_York,onsale,KovZpZA17EkA,Broadway Theatre,New York,New York,United States Of America,1681 Broadway,10019,40.76351799,-73.98299113,Arts & Theatre,Theatre,Musical,K8vZ917C6SV,The Great Gatsby (NY),,,
Z1r9uZruZqGZ17PejA,Teeth,event,https://www.ticketmaster.com/teeth-new-york-new-york-12-02-2024/event/Z1r9uZruZqGZ17PejA,en-us,2024-12-02,19:00:00,America/New_York,onsale,KovZ917AY67,New World Stages - Stage 1,New York,New York,United States Of America,340 W 50th St,10019,40.76301415,-73.98762730,Arts & Theatre,Theatre,Comedy,K8vZ917qod0,Teeth (NY),,,
Z7r9jZ1A71AFe,Six: The Musical,event,https://www.ticketmaster.com/event/Z7r9jZ1A71AFe,en-us,2024-12-02,19:00:00,,onsale,Z6r9jZd7Fe,Lena Horne Theatre,New York,New York,United States Of America,256 W. 47th St.,10036,40.759300000,-73.990196000,Arts & Theatre,Miscellaneous,Miscellaneous,Z7r9jZauPy,Six: The Musical,,,
Z7r9jZ1A78KAV,LSU Tigers Mens Basketball vs. Florida State Seminoles Mens Basketball,event,https://www.ticketmaster.com/event/Z7r9jZ1A78KAV,en-us,2024-12-03,,,onsale,Z6r9jZ1Aae,LSU Pete Maravich Assembly Center,Baton Rouge,Louisiana,United States Of America,N Stadium Rd & Nicholson Dr,70802,30.445999000,-91.174004000,Sports,Basketball,College,K8vZ9171ppf,LSU Men's Basketball,,,
Z7r9jZ1A78b8P,Iowa Hawkeyes Mens Basketball vs. Northwestern Wildcats Mens Basketball,event,https://www.ticketmaster.com/event/Z7r9jZ1A78b8P,en-us,2024-12-03,,,onsale,Z6r9jZdaae,Carver Hawkeye Arena,Iowa City,Iowa,United States Of America,Elliott Rd & Newton Rd,52246,41.591801000,-91.626404000,Sports,Basketball,College,K8vZ9171La7,Iowa Hawkeyes Men's Basketball,,,
Z7r9jZ1A78x_U,Miami Hurricanes Mens Basketball vs. Arkansas Razorbacks Mens Basketball,event,https://www.ticketmaster.com/event/Z7r9jZ1A78x_U,en-us,2024-12-03,,,onsale,ZFr9jZd6Fk,Watsco Center,Miami,Florida,United States Of America,1245 Dauer Drive,33146,25.720699000,-80.273201000,Sports,Basketball,College,K8vZ9171rM0,Miami Hurricanes Men's Basketball,,,
Z7r9jZ1A78xk7,Loyola Ramblers Mens Basketball vs. Eastern Michigan Eagles Mens Basketball,event,https://www.ticketmaster.com/event/Z7r9jZ1A78xk7,en-us,2024-12-03,,,onsale,ZFr9jZ11av,Gentile Arena,Chicago,Illinois,United States Of America,1032 W Sheridan Rd,60660,41.991001000,-87.665398000,Sports,Basketball,College,K8vZ91719Af,Loyola Ramblers Mens Basketball,,,
Z7r9jZ1A7AJOU,A Christmas Carol,event,https://www.ticketmaster.com/event/Z7r9jZ1A7AJOU,en-us,2024-12-02,17:00:00,,onsale,Z7r9jZa70d,Hale Center Theatre at Mountain America,Sandy,Utah,United States Of America,9900 South Monroe Street,84070,40.576900000,-111.888397000,Miscellaneous,Holiday,Holiday,K8vZ9171fv7,A Christmas Carol,,,
Z7r9jZ1A7Ca-v,Chicago - The Musical,event,https://www.ticketmaster.com/event/Z7r9jZ1A7Ca-v,en-us,2024-12-02,19:00:00,,onsale,Zkr9jZkAeP,Ambassador Theatre-NY,New York,New York,United States Of America,215 W. 49th St.,10019,40.765202000,-73.985298000,Arts & Theatre,Theatre,Musical,K8vZ9179Ip7,Chicago The Musical (NY),,,
Z7r9jZ1A7GIk3,When Calls the Heart - the Musical,event,https://www.ticketmaster.com/event/Z7r9jZ1A7GIk3,en-us,2024-12-02,19:00:00,,onsale,Z7r9jZadh3,Blue Gate Music Hall,Shipshewana,Indiana,United States Of America,175 N Van Buren St,46565,41.654099000,-85.599403000,Undefined,,,Z7r9jZ177e3p,When Calls the Heart - the Musical,,,
Z7r9jZ1A7aSoM,American Aquarium,event,https://www.ticketmaster.com/event/Z7r9jZ1A7aSoM,en-us,2024-12-02,19:00:00,,onsale,Z7r9jZaemI,Underbelly,Jacksonville,Florida,United States Of America,113 E. Bay Street,32202,30.327600000,-81.647003000,Music,Other,Other,K8vZ917uZl7,American Aquarium,,,
Z7r9jZ1A7awPS,I Am Morbid w/ Suffocation,event,https://www.ticketmaster.com/event/Z7r9jZ1A7awPS,en-us,2024-12-02,17:00:00,,onsale,Z7r9jZadd_,Metro Music Hall - UT,Salt Lake City,Utah,United States Of America,615 100 S,84101,40.756599000,-111.899200000,Music,Other,Other,Z7r9jZa5j-,I Am Morbid,,,
Z7r9jZ1A7o3Zv,Miami of Ohio Redhawks Mens Basketball vs. Air Force Academy Falcons Mens Basketball,event,https://www.ticketmaster.com/event/Z7r9jZ1A7o3Zv,en-us,2024-12-02,19:00:00,,onsale,ZFr9jZev1a,Millett Hall,Oxford,Ohio,United States Of America,Tallawanda St & E Sycamore St,45056,39.485100000,-84.750099000,Sports,Basketball,College,Z7r9jZaeJZ,Miami of Ohio Redhawks Mens Basketball,,,
Z7r9jZ1A7oA4J,Circus Vazquez,event,https://www.ticketmaster.com/event/Z7r9jZ1A7oA4J,en-us,2024-12-02,19:00:00,,onsale,Z7r9jZa7wD,Circus Vazquez - Queens New York,Flushing,New York,United States Of America,123-01 Roosevelt Ave,11368,40.749298000,-73.853104000,Undefined,,,Z7r9jZ1777xd,Circus Vazquez,,,
Z7r9jZ1A7oAZ6,Old Dominion Monarchs Mens Basketball vs. William and Mary Tribe Mens Basketball,event,https://www.ticketmaster.com/event/Z7r9jZ1A7oAZ6,en-us,2024-12-02,19:00:00,,onsale,ZFr9jZd6aA,Chartway Arena at Ted Constant Convocation Center,Norfolk,Virginia,United States Of America,4320 Hampton Blvd,23508,36.887299000,-76.303001000,Sports,Basketball,College,K8vZ9171rP7,Old Dominion Monarchs Basketball,,,
Z7r9jZ1A7odG8,Rhode Island Rams Mens Basketball vs. Yale Bulldogs Mens Basketball,event,https://www.ticketmaster.com/event/Z7r9jZ1A7odG8,en-us,2024-12-02,19:00:00,,onsale,ZFr9jZdFkv,Ryan Center,Kingston,Rhode Island,United States Of America,1 Lincoln Almond Plaza,02881,41.479599000,-71.520699000,Sports,Basketball,College,K8vZ9171tu0,URI Men's Basketball,,,
Z7r9jZ1A7opA4,Enchant Christmas,event,https://www.ticketmaster.com/event/Z7r9jZ1A7opA4,en-us,2024-12-03,,,onsale,ZFr9jZeAaa,T-Mobile Park,Seattle,Washington,United States Of America,1250 1st Ave S,98134,47.576599000,-122.331596000,Undefined,,,Z7r9jZapD2,Enchant Christmas,,,
Z7r9jZ1A7opZs,Enchant Christmas,event,https://www.ticketmaster.com/event/Z7r9jZ1A7opZs,en-us,2024-12-03,,,onsale,Z7r9jZadYZ,Las Vegas Ballpark,Las Vegas,Nevada,United States Of America,"Las Vegas, NV",89135,36.188900000,-115.121803000,Undefined,,,Z7r9jZapD2,Enchant Christmas,,,
Z7r9jZ1A7opeo,Enchant Christmas,event,https://www.ticketmaster.com/event/Z7r9jZ1A7opeo,en-us,2024-12-03,,,onsale,Z7r9jZaeIi,PayPal Park,San Jose,California,United States Of America,1123 Coleman Avenue,95110,37.346100000,-121.909103000,Undefined,,,Z7r9jZapD2,Enchant Christmas,,,
Z7r9jZ1A7upx7,Zeal and Ardor w/ Gaerea,event,https://www.ticketmaster.com/event/Z7r9jZ1A7upx7,en-us,2024-12-02,19:00:00,,onsale,ZFr9jZea7v,Vogue Theatre - IN,Indianapolis,Indiana,United States Of America,6259 North College Ave.,46220,39.867298000,-86.108002000,Music,Other,Other,K8vZ917pODV,Zeal & Ardor,,,
Z7r9jZ1A7usFO,The Great Gatsby,event,https://www.ticketmaster.com/event/Z7r9jZ1A7usFO,en-us,2024-12-02,19:00:00,,onsale,Z6r9jZd77e,Broadway Theatre-New York,New York,New York,United States Of America,1681 Broadway,10019,40.765202000,-73.985298000,Arts & Theatre,Miscellaneous,Miscellaneous,K8vZ917C6SV,The Great Gatsby (NY),,,
Z7r9jZ1A7usev,Chevy Chase,event,https://www.ticketmaster.com/event/Z7r9jZ1A7usev,en-us,2024-12-02,19:00:00,,onsale,Z6r9jZkF6e,Florida Theatre Jacksonville,Jacksonville,Florida,United States Of America,128 E Forsyth St # 300,32202,30.327600000,-81.647003000,Arts & Theatre,Miscellaneous,Miscellaneous,K8vZ917ph67,Chevy Chase,,,
Z7r9jZ1A7uyFV,The Twenty-Sided Tavern,event,https://www.ticketmaster.com/event/Z7r9jZ1A7uyFV,en-us,2024-12-02,19:00:00,,onsale,ZFr9jZ7vad,Stage 42,New York,New York,United States Of America,422 West 42nd Street,10036,40.759300000,-73.990196000,Undefined,,,Z7r9jZa3Lp,The Twenty-Sided Tavern,,,
Z7r9jZ1A7uzFE,Providence College Friars Mens Basketball vs. BYU Cougars Mens Basketball,event,https://www.ticketmaster.com/event/Z7r9jZ1A7uzFE,en-us,2024-12-03,,,onsale,ZFr9jZddea,Amica Mutual Pavilion,Providence,Rhode Island,United States Of America,1 Lasalle Square,02903,41.820400000,-71.412804000,Sports,Basketball,College,K8vZ917_RdV,Providence College Men's Basketball,,,
Za5ju3rKuqZBMOjRLFzcZTBW4GmB-A8Fw,Visiting Team Post-Game Pass - Section 108,event,,en-us,2024-12-02,19:00:00,America/New_York,offsale,Za5ju3rKuqZDeGIDX3Ahy2UQUMXo6C48yo,Madison Square Garden,New York,New York,United States Of America,4 Pennsylvania Plaza,10001,40.750354,-73.9933710000000119,,,,,,,,
Za5ju3rKuqZBN7CSiBkaezbia01R-T732,Shark Reef Aquarium,event,,en-us,2024-12-02,16:00:00,America/Los_Angeles,offsale,Za5ju3rKuqZDeFydbojccenhe0ZKOhuimR,Shark Reef,Las Vegas,Nevada,United States Of America,3950 S Las Vegas Blvd,89119,36.092397,-115.175983999999985,,,,,,,,
